role,subject,eid,lab,qc,offset,true_candidate,usable_trials,correlation,p_value,tjur_r_squared,mean_log_loss_improvement,topology_margin,score,admissible
calibration,DY_008,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9,danlab,WARNING,43,False,470,0.46067900057416816,4.5490098623724025e-26,0.21663608839037563,0.001850440541148024,-0.2837991125273246,0.0,False
calibration,DY_008,0f25376f-2b78-4ddc-8c39-b6cdbe7bf5b9,danlab,WARNING,89,False,470,0.4651189293899408,1.3248936612950424e-26,0.21979840333671635,0.003979750910924691,-0.28063679758098387,0.0,False
calibration,KS091,78b4fff5-c5ec-44d9-b5f9-d59493063f00,cortexlab,PASS,0,True,892,0.6222433663487004,9.849245520858608e-97,0.38464985133099366,0.0889951953093636,0.1289230551199681,1.0,True
calibration,KS091,78b4fff5-c5ec-44d9-b5f9-d59493063f00,cortexlab,PASS,17,False,892,0.4968845594109058,8.517157689825558e-57,0.24802688015390945,5.290415254858664e-05,-0.13662297117708422,0.08823529411764706,False
calibration,KS091,78b4fff5-c5ec-44d9-b5f9-d59493063f00,cortexlab,PASS,43,False,892,0.5058373543277251,4.027712974164449e-59,0.25572679621102556,0.0046745844733224,-0.1289230551199681,0.08823529411764706,False
calibration,KS091,78b4fff5-c5ec-44d9-b5f9-d59493063f00,cortexlab,PASS,89,False,892,0.4980494559728097,4.281912580603562e-57,0.24959342151001435,0.0005005230808748188,-0.13505642982097932,0.08823529411764706,False
calibration,UCLA005,d57df551-6dcb-4242-9c72-b806cff5613a,churchlandlab_ucla,WARNING,0,True,772,0.7597581785538118,4.232382128203457e-146,0.5660894547552547,0.14734032339825562,0.19809688065211595,1.0,True
calibration,UCLA005,d57df551-6dcb-4242-9c72-b806cff5613a,churchlandlab_ucla,WARNING,17,False,772,0.6039683761546972,6.352541125698272e-78,0.36758772130054335,-0.0016312167420558892,-0.1985017334547114,0.18888888888888888,False
calibration,UCLA005,d57df551-6dcb-4242-9c72-b806cff5613a,churchlandlab_ucla,WARNING,43,False,772,0.6053728755829859,2.2608008077675334e-78,0.3668073283601855,-0.0005233033627532468,-0.19928212639506926,0.18888888888888888,False
calibration,UCLA005,d57df551-6dcb-4242-9c72-b806cff5613a,churchlandlab_ucla,WARNING,89,False,772,0.6060534571314093,1.3678415045308985e-78,0.3679925741031388,0.0006481399807301188,-0.19809688065211595,0.08823529411764706,False
calibration,CSH_ZAD_029,e349a2e7-50a3-47ca-bc45-20d1899854ec,zadorlab,WARNING,0,True,1022,0.757384153991873,5.113227153771495e-191,0.530997464063229,0.16301005806564936,0.243650028647991,1.0,True
calibration,CSH_ZAD_029,e349a2e7-50a3-47ca-bc45-20d1899854ec,zadorlab,WARNING,17,False,1022,0.5338293589760268,2.361964750796064e-76,0.2852909768912175,-0.0012178612061470862,-0.2457064871720115,0.0,False
calibration,CSH_ZAD_029,e349a2e7-50a3-47ca-bc45-20d1899854ec,zadorlab,WARNING,43,False,1022,0.5361562835360636,3.970137954969166e-77,0.287347435415238,0.00029787006346822703,-0.243650028647991,0.08823529411764706,False
calibration,CSH_ZAD_029,e349a2e7-50a3-47ca-bc45-20d1899854ec,zadorlab,WARNING,89,False,1022,0.5354901199094866,6.6243354998489215e-77,0.2864697755762278,-0.00011188462184034502,-0.24452768848700118,0.08823529411764706,False
calibration,CSH_ZAD_011,03cf52f6-fba6-4743-a42e-dd1ac3072343,zadorlab,PASS,0,True,412,0.6067429099538386,8.673475861553484e-43,0.36114023528213707,0.1635802160262411,0.287332802516392,0.9705882352941176,True
calibration,CSH_ZAD_011,03cf52f6-fba6-4743-a42e-dd1ac3072343,zadorlab,PASS,17,False,412,0.2573937066884778,1.1696376905799846e-07,0.07380743276574508,3.5641936022493916e-05,-0.287332802516392,0.0,False
calibration,CSH_ZAD_011,03cf52f6-fba6-4743-a42e-dd1ac3072343,zadorlab,PASS,43,False,412,0.25130138754421505,2.3593249599295837e-07,0.07194423425934404,-0.0020164654899100056,-0.289196001022793,0.0,False
calibration,CSH_ZAD_011,03cf52f6-fba6-4743-a42e-dd1ac3072343,zadorlab,PASS,89,False,412,0.25600326732998446,1.3749654783736566e-07,0.07349527201871076,-3.6684355837146576e-05,-0.2876449632634263,0.0,False
calibration,CSH_ZAD_019,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,zadorlab,WARNING,0,True,667,0.6956597030724678,1.3164838578507534e-97,0.45021068602379266,0.17895053506574196,0.2663547952725767,1.0,True
calibration,CSH_ZAD_019,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,zadorlab,WARNING,17,False,667,0.4156913692777759,2.9795547411344785e-29,0.18385589075121594,-0.0026938541666910267,-0.2663547952725767,0.18888888888888888,False
calibration,CSH_ZAD_019,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,zadorlab,WARNING,43,False,667,0.4203746204319088,6.084442987184909e-30,0.1836127797337599,-0.00047407062336883116,-0.26659790629003277,0.18888888888888888,False
calibration,CSH_ZAD_019,5adab0b7-dfd0-467d-b09d-43cb7ca5d59c,zadorlab,WARNING,89,False,667,0.41810131148345747,1.3197146432087288e-29,0.18327262779571046,-0.0010445107079890918,-0.2669380582280822,0.18888888888888888,False
calibration,NYU-65,8c025071-c4f3-426c-9aed-f149e8f75b7b,angelakilab,PASS,0,True,525,0.6537982162114274,2.4758700403079707e-65,0.40801624400581465,0.15275641220658212,0.2176876776752164,1.0,True
calibration,NYU-65,8c025071-c4f3-426c-9aed-f149e8f75b7b,angelakilab,PASS,17,False,525,0.43612900551140904,8.689750886465926e-26,0.19032856633059825,0.006023451100536407,-0.2176876776752164,0.0,False
calibration,NYU-65,8c025071-c4f3-426c-9aed-f149e8f75b7b,angelakilab,PASS,43,False,525,0.4240805698117683,2.484387746733829e-24,0.18007758802390267,-0.00042455035180892037,-0.227938655981912,0.08823529411764706,False
calibration,NYU-65,8c025071-c4f3-426c-9aed-f149e8f75b7b,angelakilab,PASS,89,False,525,0.4303321508114121,4.435449088494547e-25,0.18437007661520627,0.0017509216898960271,-0.22364616739060839,0.0,False
calibration,CSHL051,ecb5520d-1358-434c-95ec-93687ecd1396,churchlandlab,WARNING,0,True,502,0.6726099453092858,2.1800827732748807e-67,0.4410497174858408,0.13805764334428727,0.20604417040255057,0.9705882352941176,True
calibration,CSHL051,ecb5520d-1358-434c-95ec-93687ecd1396,churchlandlab,WARNING,17,False,502,0.48030023883342543,2.4743882868682286e-30,0.23267187305825116,0.0007858027408095639,-0.20837784442758966,0.0,False
calibration,CSHL051,ecb5520d-1358-434c-95ec-93687ecd1396,churchlandlab,WARNING,43,False,502,0.48434019167082154,6.8943188627085375e-31,0.23500554708329024,0.0026846429542655517,-0.20604417040255057,0.0,False
calibration,CSHL051,ecb5520d-1358-434c-95ec-93687ecd1396,churchlandlab,WARNING,89,False,502,0.4713394688565027,3.9661506510173406e-29,0.22664066639528885,-0.005961316531602516,-0.21440905109055197,0.08823529411764706,False
calibration,DY_014,4720c98a-a305-4fba-affb-bbfa00a724a4,danlab,WARNING,0,True,605,0.7539075959959429,4.148322422356084e-112,0.5373524433774184,0.21943813794380387,0.31843188279078616,1.0,True
calibration,DY_014,4720c98a-a305-4fba-affb-bbfa00a724a4,danlab,WARNING,17,False,605,0.4514091677714945,1.0407577335500047e-31,0.21280448467915902,-0.0029160525617069424,-0.32454795869825936,0.0,False
calibration,DY_014,4720c98a-a305-4fba-affb-bbfa00a724a4,danlab,WARNING,43,False,605,0.4615058601790163,3.0426071304770543e-33,0.21892056058663223,0.0020860707660424658,-0.31843188279078616,0.0,False
calibration,DY_014,4720c98a-a305-4fba-affb-bbfa00a724a4,danlab,WARNING,89,False,605,0.4515114866754277,1.0047524037713833e-31,0.2139477976997496,-0.0017083080579619232,-0.3234046456776688,0.0,False
calibration,UCLA048,dc962048-89bb-4e6a-96a9-b062a2be1426,churchlandlab_ucla,PASS,0,True,458,0.5785345899763755,2.8555022888251822e-42,0.3078443063917715,0.12430482433329203,0.288991375223299,0.9642857142857143,True
calibration,UCLA048,dc962048-89bb-4e6a-96a9-b062a2be1426,churchlandlab_ucla,PASS,17,False,458,0.10184530397993044,0.029309541090485353,0.017272038652155097,-0.002507161671207329,-0.2905722677396164,0.0,False
calibration,UCLA048,dc962048-89bb-4e6a-96a9-b062a2be1426,churchlandlab_ucla,PASS,43,False,458,0.1074004335092489,0.021513941430000842,0.01885293116847253,-0.001967636642283129,-0.288991375223299,0.0,False
calibration,UCLA048,dc962048-89bb-4e6a-96a9-b062a2be1426,churchlandlab_ucla,PASS,89,False,458,0.11450379712573279,0.014211957876372234,0.018290618227444266,-0.0008123346575352371,-0.28955368816432725,0.0,False
risk_lock,ZM_1897,dd4da095-4a99-4bf3-9727-f735077dba66,mainenlab,WARNING,0,True,401,0.8020258735753145,2.4779999661282427e-91,0.5961304685053832,0.2237224741571424,0.2857336056005525,1.0,True
risk_lock,ZM_1897,dd4da095-4a99-4bf3-9727-f735077dba66,mainenlab,WARNING,17,False,401,0.5597659827639742,1.910160873033206e-34,0.3103968629048307,-0.00012689337905073353,-0.2857336056005525,0.0,False
risk_lock,ZM_1897,dd4da095-4a99-4bf3-9727-f735077dba66,mainenlab,WARNING,43,False,401,0.5554995979208944,7.6321185754498515e-34,0.3091746724187177,-0.001790290610768815,-0.2869557960866655,0.0,False
risk_lock,ZM_1897,dd4da095-4a99-4bf3-9727-f735077dba66,mainenlab,WARNING,89,False,401,0.5565338714420403,5.465189655223712e-34,0.30861231406216516,-0.002939183173566451,-0.28751815444321804,0.0,False
risk_lock,ZFM-04308,239dd3c9-35f3-4462-95ee-91b822a22e6b,mainenlab,PASS,0,True,411,0.5912978767532528,4.101576705561236e-40,0.33323175574385705,0.14511996738707314,0.23368957487803987,0.9705882352941176,True
risk_lock,ZFM-04308,239dd3c9-35f3-4462-95ee-91b822a22e6b,mainenlab,PASS,17,False,411,0.2846370976261856,4.231751536559291e-09,0.09666504009264093,-0.0005440551244706807,-0.23656671565121612,0.0,False
risk_lock,ZFM-04308,239dd3c9-35f3-4462-95ee-91b822a22e6b,mainenlab,PASS,43,False,411,0.2807060832604585,7.026716620490698e-09,0.09954218086581718,-0.0027329850222413223,-0.23368957487803987,0.0,False
risk_lock,ZFM-04308,239dd3c9-35f3-4462-95ee-91b822a22e6b,mainenlab,PASS,89,False,411,0.28600038534737793,3.5427477725459645e-09,0.09710641333510583,-0.00021867720077691408,-0.23612534240875122,0.0,False
risk_lock,NR_0020,d901aff5-2250-467a-b4a1-0cb9729df9e2,steinmetzlab,PASS,0,True,458,0.7090112610159702,3.5501417453621768e-71,0.468269906991035,0.1764650766914065,0.2817712118809851,1.0,True
risk_lock,NR_0020,d901aff5-2250-467a-b4a1-0cb9729df9e2,steinmetzlab,PASS,17,False,458,0.4170955741893486,1.0538841976973839e-20,0.1802063892802931,-0.00021629083505928884,-0.2880635177107419,0.0,False
risk_lock,NR_0020,d901aff5-2250-467a-b4a1-0cb9729df9e2,steinmetzlab,PASS,43,False,458,0.419468121245643,6.0559003453398976e-21,0.18174045789167237,0.00031942874993743747,-0.2865294490993626,0.0,False
risk_lock,NR_0020,d901aff5-2250-467a-b4a1-0cb9729df9e2,steinmetzlab,PASS,89,False,458,0.4188858745134526,6.940726009630559e-21,0.1864986951100499,0.0021534967920535664,-0.2817712118809851,0.0,False
risk_lock,UCLA011,824cf03d-4012-4ab1-b499-c83a92c5589e,churchlandlab_ucla,PASS,0,True,759,0.6848444016964921,3.7206411015734563e-106,0.4669216340759776,0.11768803753510575,0.16130994623966294,1.0,True
risk_lock,UCLA011,824cf03d-4012-4ab1-b499-c83a92c5589e,churchlandlab_ucla,PASS,17,False,759,0.5424546063595249,2.7495007698967742e-59,0.29411775554213904,-0.0014070450854737904,-0.17280387853383855,0.0,False
risk_lock,UCLA011,824cf03d-4012-4ab1-b499-c83a92c5589e,churchlandlab_ucla,PASS,43,False,759,0.5428557154230775,2.175246917642705e-59,0.29385542939787057,-0.00160811379803442,-0.17306620467810702,0.0,False
risk_lock,UCLA011,824cf03d-4012-4ab1-b499-c83a92c5589e,churchlandlab_ucla,PASS,89,False,759,0.5550304232654015,1.523531882618704e-62,0.30561168783631465,0.005940229796251584,-0.16130994623966294,0.0,False
risk_lock,KS014,b9c205c3-feac-485b-a89d-afc96d9cb280,cortexlab,WARNING,0,True,657,0.7361702432088424,3.7682220587239026e-113,0.5163621504966625,0.24052984581895212,0.32816090333537346,1.0,True
risk_lock,KS014,b9c205c3-feac-485b-a89d-afc96d9cb280,cortexlab,WARNING,17,False,657,0.43245647347733596,2.5484904048869285e-31,0.188201247161289,0.0019283982116952518,-0.32816090333537346,0.0,False
risk_lock,KS014,b9c205c3-feac-485b-a89d-afc96d9cb280,cortexlab,WARNING,43,False,657,0.42950176896358017,7.146379295394641e-31,0.18581719777658912,0.00028980427261845093,-0.33054495272007334,0.08823529411764706,False
risk_lock,KS014,b9c205c3-feac-485b-a89d-afc96d9cb280,cortexlab,WARNING,89,False,657,0.42144031531254234,1.1312529215826242e-29,0.18221239848360676,-0.003750779191191341,-0.3341497520130557,0.08823529411764706,False
risk_lock,ZFM-02373,0802ced5-33a3-405e-8336-b65ebc5cb07c,mainenlab,WARNING,0,True,424,0.5940684335472464,8.430372198568927e-42,0.33961940784680206,0.12883822209598136,0.20364845915942403,0.9642857142857143,True
risk_lock,ZFM-02373,0802ced5-33a3-405e-8336-b65ebc5cb07c,mainenlab,WARNING,17,False,424,0.3491222635953365,1.3432640350756027e-13,0.13479741366748177,-0.00393044316843109,-0.2048219941793203,0.0,False
risk_lock,ZFM-02373,0802ced5-33a3-405e-8336-b65ebc5cb07c,mainenlab,WARNING,43,False,424,0.33506519867792267,1.3917072714770814e-12,0.1329759595800683,-0.011098163768519501,-0.20664344826673375,0.0,False
risk_lock,ZFM-02373,0802ced5-33a3-405e-8336-b65ebc5cb07c,mainenlab,WARNING,89,False,424,0.35521632629888517,4.697732360908768e-14,0.13597094868737802,-0.0007902919024080912,-0.20364845915942403,0.0,False
risk_lock,PL031,ef38e503-dd79-4185-bf87-4712d4f274fe,hausserlab,WARNING,0,True,577,0.7215456494747771,7.183259606605168e-94,0.4867069411532544,0.16892467576260026,0.2758571650267682,1.0,True
risk_lock,PL031,ef38e503-dd79-4185-bf87-4712d4f274fe,hausserlab,WARNING,17,False,577,0.45273648755395346,1.6726666505747917e-30,0.2090809647546954,0.0008086835397927242,-0.277625976398559,0.0,False
risk_lock,PL031,ef38e503-dd79-4185-bf87-4712d4f274fe,hausserlab,WARNING,43,False,577,0.44824722711241516,7.2658209697059e-30,0.2082627442771492,-0.0011378711301989197,-0.2784441968761052,0.0,False
risk_lock,PL031,ef38e503-dd79-4185-bf87-4712d4f274fe,hausserlab,WARNING,89,False,577,0.4534745370215137,1.311081245654093e-30,0.2108497761264862,0.0003683655406503024,-0.2758571650267682,0.0,False
risk_lock,ibl_witten_25,5285c561-80da-4563-8694-739da92e5dd0,wittenlab,PASS,0,True,563,0.7290649732586019,1.9434386835580232e-94,0.49280190045634903,0.21533001392174636,0.32598391935346943,1.0,True
risk_lock,ibl_witten_25,5285c561-80da-4563-8694-739da92e5dd0,wittenlab,PASS,17,False,563,0.38885595976676124,9.15945745831303e-22,0.1579947707406809,-0.001704557034223786,-0.3348071297156681,0.0,False
risk_lock,ibl_witten_25,5285c561-80da-4563-8694-739da92e5dd0,wittenlab,PASS,43,False,563,0.4005253233124217,4.1689290772105283e-23,0.1668179811028796,0.0027930154604885273,-0.32598391935346943,0.0,False
risk_lock,ibl_witten_25,5285c561-80da-4563-8694-739da92e5dd0,wittenlab,PASS,89,False,563,0.38928789753871157,8.187474058971671e-22,0.15740177340126094,-0.001702724932955239,-0.3354001270550881,0.0,False
risk_lock,NYU-46,6434f2f5-6bce-42b8-8563-d93d493613a2,angelakilab,PASS,0,True,395,0.6932877814244905,7.089699760244783e-58,0.43765593641661105,0.22258349378596654,0.3251917858399806,1.0,True
risk_lock,NYU-46,6434f2f5-6bce-42b8-8563-d93d493613a2,angelakilab,PASS,17,False,395,0.30964250898889817,3.179505091808559e-10,0.11246415057663045,-0.000623652012828213,-0.3251917858399806,0.0,False
risk_lock,NYU-46,6434f2f5-6bce-42b8-8563-d93d493613a2,angelakilab,PASS,43,False,395,0.31200071256917083,2.294760126513885e-10,0.10919512784719548,-8.972595352204256e-05,-0.32846080856941556,0.0,False
risk_lock,NYU-46,6434f2f5-6bce-42b8-8563-d93d493613a2,angelakilab,PASS,89,False,395,0.3032701898377637,7.565045960491756e-10,0.1093724150798493,-0.005575528373775951,-0.32828352133676175,0.0,False
risk_lock,SWC_052,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,mrsicflogellab,WARNING,0,True,518,0.7080748281121924,5.2642019803830366e-80,0.5008346653412825,0.18497444581939482,0.30791228856903863,1.0,True
risk_lock,SWC_052,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,mrsicflogellab,WARNING,17,False,518,0.41980663931604395,1.5682886897574537e-23,0.18862103333274938,-7.410622268890406e-05,-0.31221363200853314,0.18888888888888888,False
risk_lock,SWC_052,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,mrsicflogellab,WARNING,43,False,518,0.4196774918258369,1.622941078894757e-23,0.19120433681011295,-0.0006615207854309876,-0.30963032853116956,0.18888888888888888,False
risk_lock,SWC_052,fc14c0d6-51cf-48ba-b326-56ed5a9420c3,mrsicflogellab,WARNING,89,False,518,0.4248686167471399,4.0479078396742214e-24,0.1929223767722439,0.0015971665124458467,-0.30791228856903863,0.01598345289829368,False
risk_lock,PL030,2038e95d-64d4-4ecb-83d0-1308d3c598f8,hausserlab,WARNING,0,True,535,0.8200494750682253,2.7202904522509323e-131,0.6191441190068814,0.25969215642644533,0.34185374332985474,1.0,True
risk_lock,PL030,2038e95d-64d4-4ecb-83d0-1308d3c598f8,hausserlab,WARNING,17,False,535,0.5273797159210167,1.2404832309073021e-39,0.27729037567702663,0.00013017681978833018,-0.34185374332985474,0.0,False
risk_lock,PL030,2038e95d-64d4-4ecb-83d0-1308d3c598f8,hausserlab,WARNING,43,False,535,0.5216627512238274,1.1372577458901153e-38,0.27192592833046686,-0.0036427160612710527,-0.3472181906764145,0.18888888888888888,False
risk_lock,PL030,2038e95d-64d4-4ecb-83d0-1308d3c598f8,hausserlab,WARNING,89,False,535,0.5254998063818004,2.5824773461992344e-39,0.2746078765283297,-0.0011748359162265058,-0.3445362424785517,0.18888888888888888,False
risk_lock,ZFM-02372,88224abb-5746-431f-9c17-17d7ef806e6a,mainenlab,WARNING,0,True,452,0.7312682955799469,8.688051528984052e-77,0.5238407764862475,0.12966647817929247,0.18242911119676125,1.0,True
risk_lock,ZFM-02372,88224abb-5746-431f-9c17-17d7ef806e6a,mainenlab,WARNING,17,False,452,0.5782238526855314,1.1027909981718699e-41,0.3379945702721685,-0.00396207615800559,-0.185846206214079,0.18888888888888888,False
risk_lock,ZFM-02372,88224abb-5746-431f-9c17-17d7ef806e6a,mainenlab,WARNING,43,False,452,0.5795400582967389,6.56999716414032e-42,0.3386314600390457,-0.0026188072244694625,-0.1852093164472018,0.18888888888888888,False
risk_lock,ZFM-02372,88224abb-5746-431f-9c17-17d7ef806e6a,mainenlab,WARNING,89,False,452,0.5850643930875372,7.282410208669712e-43,0.34141166528948624,0.0003087031479426609,-0.18242911119676125,0.08823529411764706,False
risk_lock,CSHL049,d2918f52-8280-43c0-924b-029b2317e62c,churchlandlab,WARNING,0,True,837,0.6845304139140531,9.433323479150221e-117,0.4460473563488966,0.1687371350233632,0.2746074850363053,1.0,True
risk_lock,CSHL049,d2918f52-8280-43c0-924b-029b2317e62c,churchlandlab,WARNING,17,False,837,0.4092700024799669,3.8584674573045227e-35,0.17042689362042174,-0.002112909740887181,-0.27562046272847485,0.08823529411764706,False
risk_lock,CSHL049,d2918f52-8280-43c0-924b-029b2317e62c,churchlandlab,WARNING,43,False,837,0.41074232011399686,2.0976459525374024e-35,0.17020295758409276,-0.0015099935708363654,-0.2758443987648038,0.08823529411764706,False
risk_lock,CSHL049,d2918f52-8280-43c0-924b-029b2317e62c,churchlandlab,WARNING,89,False,837,0.4099577267923755,2.903656126373036e-35,0.1714398713125913,-0.002245723984192686,-0.2746074850363053,0.0,False
risk_lock,DY_020,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,danlab,PASS,0,True,401,0.6393442208517703,1.8223108709014094e-47,0.38001740901231634,0.13781313393492742,0.212856667980036,0.9705882352941176,True
risk_lock,DY_020,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,danlab,PASS,17,False,401,0.3993092629153917,8.810180466234607e-17,0.16716074103228035,0.0011569841592330061,-0.212856667980036,0.0,False
risk_lock,DY_020,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,danlab,PASS,43,False,401,0.3980321920832621,1.1252032107392054e-16,0.16522707938140074,0.0004541502910234696,-0.2147903296309156,0.0,False
risk_lock,DY_020,4a45c8ba-db6f-4f11-9403-56e06a33dfa4,danlab,PASS,89,False,401,0.38072249464695573,2.7973562843596552e-15,0.1561723484036357,-0.00954097679156977,-0.22384506060868065,0.0,False
risk_lock,KS096,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,cortexlab,PASS,0,True,1138,0.7315536169229003,3.4063300508698014e-191,0.5270356824888037,0.159346251334672,0.21709564960786515,1.0,True
risk_lock,KS096,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,cortexlab,PASS,17,False,1138,0.5538133052714954,1.861701143750546e-92,0.3099400328809386,0.0014678402807813407,-0.21709564960786515,0.0,False
risk_lock,KS096,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,cortexlab,PASS,43,False,1138,0.5510146220748339,2.34334479760648e-91,0.30674003666324073,2.8683788899493596e-05,-0.220295645825563,0.0,False
risk_lock,KS096,1b9e349e-93f2-41cc-a4b5-b212d7ddc8df,cortexlab,PASS,89,False,1138,0.5496316646748041,8.119364136550693e-91,0.3054890649075659,-0.0010240554657427274,-0.22154661758123784,0.08823529411764706,False
risk_lock,ibl_witten_26,ff96bfe1-d925-4553-94b5-bf8297adf259,wittenlab,PASS,0,True,426,0.6706241734137399,5.770664619332816e-57,0.3996957133268235,0.21263621328121415,0.3374396320287431,1.0,True
risk_lock,ibl_witten_26,ff96bfe1-d925-4553-94b5-bf8297adf259,wittenlab,PASS,17,False,426,0.2245903551090399,2.8434496129920083e-06,0.05571715985011311,-0.002498863165407187,-0.3439785534767104,0.0,False
risk_lock,ibl_witten_26,ff96bfe1-d925-4553-94b5-bf8297adf259,wittenlab,PASS,43,False,426,0.2240239865638111,3.0164060361809863e-06,0.0560264797841617,-0.0020689938117927076,-0.3436692335426618,0.0,False
risk_lock,ibl_witten_26,ff96bfe1-d925-4553-94b5-bf8297adf259,wittenlab,PASS,89,False,426,0.24443444980115903,3.257018159594149e-07,0.06225608129808041,0.0019795054371101553,-0.3374396320287431,0.0,False
risk_lock,PL015,64977c74-9c04-437a-9ea1-50386c4996db,hausserlab,WARNING,0,True,817,0.8422124169069897,7.264311500489372e-221,0.6395476126673643,0.2693254312282724,0.3890419671387602,1.0,True
risk_lock,PL015,64977c74-9c04-437a-9ea1-50386c4996db,hausserlab,WARNING,17,False,817,0.49916369899456947,1.0738085689462439e-52,0.24996572334677353,-0.0010872536320305122,-0.38958188932059074,0.18888888888888888,False
risk_lock,PL015,64977c74-9c04-437a-9ea1-50386c4996db,hausserlab,WARNING,43,False,817,0.4996581534777096,8.204556338509643e-53,0.25050564552860405,-0.0010013468892125694,-0.3890419671387602,0.18888888888888888,False
risk_lock,PL015,64977c74-9c04-437a-9ea1-50386c4996db,hausserlab,WARNING,89,False,817,0.49071969339522337,9.943279193574772e-51,0.24640355092961091,-0.0064744387426493395,-0.39314406173775335,0.18888888888888888,False
risk_lock,PL017,10fac7a1-919d-4ca7-83c4-4675bd8d9416,hausserlab,WARNING,0,True,545,0.7580931341046259,6.972437929337047e-103,0.5342533732026441,0.20385323082606788,0.28079319450130524,1.0,True
risk_lock,PL017,10fac7a1-919d-4ca7-83c4-4675bd8d9416,hausserlab,WARNING,17,False,545,0.49876178154788153,1.2807688832474837e-35,0.25107833825341724,-0.0019346464930722895,-0.28317503494922686,0.16666666666666666,False
risk_lock,PL017,10fac7a1-919d-4ca7-83c4-4675bd8d9416,hausserlab,WARNING,43,False,545,0.4963956830543487,3.009557535743239e-35,0.2507981037840845,-0.004457359564972026,-0.2834552694185596,0.16666666666666666,False
risk_lock,PL017,10fac7a1-919d-4ca7-83c4-4675bd8d9416,hausserlab,WARNING,89,False,545,0.5028396958794565,2.8917340590755075e-36,0.25346017870133886,-6.0385436054651485e-05,-0.28079319450130524,0.0,False
risk_lock,ibl_witten_27,952870e5-f2a7-4518-9e6d-71585460f6fe,wittenlab,PASS,0,True,906,0.7132871137242737,1.0650671605509657e-141,0.504039356234107,0.11050341895216637,0.15404964912203484,1.0,True
risk_lock,ibl_witten_27,952870e5-f2a7-4518-9e6d-71585460f6fe,wittenlab,PASS,17,False,906,0.5902317215592208,3.795378035249806e-86,0.34977672514091396,1.4584528824486872e-05,-0.15426263109319305,0.18888888888888888,False
risk_lock,ibl_witten_27,952870e5-f2a7-4518-9e6d-71585460f6fe,wittenlab,PASS,43,False,906,0.5896441176457903,6.143684791659109e-86,0.3492915552963061,-0.0005986318967619586,-0.15474780093780088,0.18888888888888888,False
risk_lock,ibl_witten_27,952870e5-f2a7-4518-9e6d-71585460f6fe,wittenlab,PASS,89,False,906,0.5899962680751019,4.603867320208126e-86,0.34998970711207217,-8.649402096809014e-06,-0.15404964912203484,0.18888888888888888,False
risk_lock,SWC_053,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,mrsicflogellab,WARNING,0,True,634,0.6122656224283407,1.738361279081297e-66,0.37484536012562447,0.1061750711918174,0.16390241540807943,1.0,True
risk_lock,SWC_053,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,mrsicflogellab,WARNING,17,False,634,0.45687523217134574,5.114403068090083e-34,0.21094294471754504,-4.7154052141525536e-05,-0.16390241540807943,0.18888888888888888,False
risk_lock,SWC_053,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,mrsicflogellab,WARNING,43,False,634,0.4564033732517546,6.080773246511493e-34,0.21087751471025606,-0.00046354244149571233,-0.1639678454153684,0.0,False
risk_lock,SWC_053,239cdbb1-68e2-4eb0-91d8-ae5ae4001c7a,mrsicflogellab,WARNING,89,False,634,0.454110811690806,1.4043673457723746e-33,0.21069968620048052,-0.0014133604699399689,-0.16414567392514395,0.18888888888888888,False
risk_lock,ZM_2240,d33baf74-263c-4b37-a0d0-b79dcb80a764,mainenlab,PASS,0,True,426,0.7262601931771686,5.107086853689336e-71,0.4802673031958625,0.2527057200848206,0.34449397893305683,1.0,True
risk_lock,ZM_2240,d33baf74-263c-4b37-a0d0-b79dcb80a764,mainenlab,PASS,17,False,426,0.3453331042108201,2.2427353801526298e-13,0.12811823195473515,-0.0063447597803017635,-0.3521490712411274,0.0,False
risk_lock,ZM_2240,d33baf74-263c-4b37-a0d0-b79dcb80a764,mainenlab,PASS,43,False,426,0.36435947977401417,8.050262656791133e-15,0.1357733242628057,0.0017927487899748185,-0.34449397893305683,0.0,False
risk_lock,ZM_2240,d33baf74-263c-4b37-a0d0-b79dcb80a764,mainenlab,PASS,89,False,426,0.3548102239518478,4.397160668299783e-14,0.13126923800502088,-0.0008981266575460353,-0.34899806519084164,0.0,False
risk_lock,UCLA033,32d27583-56aa-4510-bc03-669036edad20,churchlandlab_ucla,PASS,0,True,785,0.7012279962761909,3.528490882001937e-117,0.4880881935364345,0.10352935803930997,0.14102109782771027,1.0,True
